0.0,1684868246747,2.305828332901001
1.0,1684868265845,2.305401086807251
2.0,1684868285167,2.302122116088867
3.0,1684868304591,2.3004696369171143
4.0,1684868323796,2.290133476257324
5.0,1684868343150,2.2831151485443115
6.0,1684868362434,2.270939826965332
7.0,1684868381886,2.2499372959136963
8.0,1684868401274,2.2209279537200928
9.0,1684868420802,2.183490037918091
10.0,1684868440278,2.120981216430664
11.0,1684868459540,2.030428647994995
12.0,1684868479101,1.895045518875122
13.0,1684868498473,1.7138409614562988
14.0,1684868518135,1.5348141193389893
15.0,1684868537638,1.3733549118041992
16.0,1684868557008,1.2304728031158447
17.0,1684868576991,1.1214418411254883
18.0,1684868596541,1.0079245567321777
19.0,1684868616054,0.9187784790992737
20.0,1684868635491,0.8464264869689941
21.0,1684868654950,0.7152382135391235
22.0,1684868674568,0.674653172492981
23.0,1684868694155,0.5994088053703308
24.0,1684868713943,0.5696531534194946
25.0,1684868733678,0.5190085172653198
26.0,1684868753577,0.49526819586753845
27.0,1684868773693,0.46068820357322693
28.0,1684868794023,0.42235344648361206
29.0,1684868814328,0.4110894501209259
