0.0,1684872208308,2.305828332901001
1.0,1684872227617,2.303429365158081
2.0,1684872247138,2.299729347229004
3.0,1684872266584,2.293001651763916
4.0,1684872286013,2.281163215637207
5.0,1684872305513,2.258514642715454
6.0,1684872324845,2.2215240001678467
7.0,1684872344428,2.1633780002593994
8.0,1684872364043,2.06109619140625
9.0,1684872383646,1.9012154340744019
10.0,1684872403236,1.6775951385498047
11.0,1684872422758,1.4624015092849731
12.0,1684872442381,1.2691069841384888
13.0,1684872462191,1.1137676239013672
14.0,1684872482024,0.9812719821929932
15.0,1684872501661,0.8762286305427551
16.0,1684872521319,0.7725077867507935
17.0,1684872541030,0.6932279467582703
18.0,1684872560877,0.6312474012374878
19.0,1684872580557,0.5679643154144287
20.0,1684872600297,0.511747419834137
21.0,1684872619976,0.4891056716442108
22.0,1684872640123,0.49866804480552673
23.0,1684872660081,0.43887242674827576
24.0,1684872680285,0.41979533433914185
25.0,1684872700651,0.3771437108516693
26.0,1684872720829,0.3586031496524811
27.0,1684872741222,0.3475722074508667
28.0,1684872761788,0.3693426251411438
29.0,1684872782643,0.30438902974128723
