#C10
0.7726402878761292 *mean_mask_conv.weight
0.67626953125 *mean_mask_layer1.0.conv1.weight
0.7881401777267456 *mean_mask_layer1.0.conv2.weight
0.70550537109375 *mean_mask_layer1.0.conv3.weight
0.76220703125 *mean_mask_layer1.0.downsample.0.weight
0.7890625 *mean_mask_layer1.0.downsample.1.weight
0.6710205078125 *mean_mask_layer1.1.conv1.weight
0.7547743320465088 *mean_mask_layer1.1.conv2.weight
0.7318115234375 *mean_mask_layer1.1.conv3.weight
0.6973876953125 *mean_mask_layer1.2.conv1.weight
0.7616645097732544 *mean_mask_layer1.2.conv2.weight
0.76446533203125 *mean_mask_layer1.2.conv3.weight
0.7322998046875 *mean_mask_layer2.0.conv1.weight
0.861558735370636 *mean_mask_layer2.0.conv2.weight
0.799072265625 *mean_mask_layer2.0.conv3.weight
0.86517333984375 *mean_mask_layer2.0.downsample.0.weight
0.8125 *mean_mask_layer2.0.downsample.1.weight
0.8611602783203125 *mean_mask_layer2.1.conv1.weight
0.8972235918045044 *mean_mask_layer2.1.conv2.weight
0.8190155029296875 *mean_mask_layer2.1.conv3.weight
0.8082733154296875 *mean_mask_layer2.2.conv1.weight
0.8256971836090088 *mean_mask_layer2.2.conv2.weight
0.7902069091796875 *mean_mask_layer2.2.conv3.weight
0.7902374267578125 *mean_mask_layer2.3.conv1.weight
0.8033718466758728 *mean_mask_layer2.3.conv2.weight
0.8065338134765625 *mean_mask_layer2.3.conv3.weight
0.7809982299804688 *mean_mask_layer3.0.conv1.weight
0.8751763105392456 *mean_mask_layer3.0.conv2.weight
0.7819061279296875 *mean_mask_layer3.0.conv3.weight
0.9099063873291016 *mean_mask_layer3.0.downsample.0.weight
0.8642578125 *mean_mask_layer3.0.downsample.1.weight
0.8544387817382812 *mean_mask_layer3.1.conv1.weight
0.870225727558136 *mean_mask_layer3.1.conv2.weight
0.7969322204589844 *mean_mask_layer3.1.conv3.weight
0.8440818786621094 *mean_mask_layer3.2.conv1.weight
0.895463764667511 *mean_mask_layer3.2.conv2.weight
0.8183403015136719 *mean_mask_layer3.2.conv3.weight
0.8060302734375 *mean_mask_layer3.3.conv1.weight
0.8216281533241272 *mean_mask_layer3.3.conv2.weight
0.8031463623046875 *mean_mask_layer3.3.conv3.weight
0.8040580749511719 *mean_mask_layer3.4.conv1.weight
0.8550007939338684 *mean_mask_layer3.4.conv2.weight
0.7967529296875 *mean_mask_layer3.4.conv3.weight
0.7821540832519531 *mean_mask_layer3.5.conv1.weight
0.8143276572227478 *mean_mask_layer3.5.conv2.weight
0.7908363342285156 *mean_mask_layer3.5.conv3.weight
0.7745094299316406 *mean_mask_layer4.0.conv1.weight
0.9405051469802856 *mean_mask_layer4.0.conv2.weight
0.8482799530029297 *mean_mask_layer4.0.conv3.weight
0.9659233093261719 *mean_mask_layer4.0.downsample.0.weight
0.28466796875 *mean_mask_layer4.0.downsample.1.weight
0.9096775054931641 *mean_mask_layer4.1.conv1.weight
0.9584384560585022 *mean_mask_layer4.1.conv2.weight
0.8811521530151367 *mean_mask_layer4.1.conv3.weight
0.925776481628418 *mean_mask_layer4.2.conv1.weight
0.9730280041694641 *mean_mask_layer4.2.conv2.weight
0.9066438674926758 *mean_mask_layer4.2.conv3.weight

0.40234375 *mean_mask_layer1.0.downsample.1.bias
0.630859375 *mean_mask_layer2.0.downsample.1.bias
0.6494140625 *mean_mask_layer3.0.downsample.1.bias
0.16552734375 *mean_mask_layer4.0.downsample.1.bias

#C100
0.70121169090271 *mean_mask_conv1.weight
0.59716796875 *mean_mask_layer1.0.conv1.weight
0.6806369423866272 *mean_mask_layer1.0.conv2.weight
0.6412353515625 *mean_mask_layer1.0.conv3.weight
0.67608642578125 *mean_mask_layer1.0.downsample.0.weight
0.8359375 *mean_mask_layer1.0.downsample.1.weight
0.6007080078125 *mean_mask_layer1.1.conv1.weight
0.658935546875 *mean_mask_layer1.1.conv2.weight
0.6663818359375 *mean_mask_layer1.1.conv3.weight
0.62762451171875 *mean_mask_layer1.2.conv1.weight
0.6735568642616272 *mean_mask_layer1.2.conv2.weight
0.698974609375 *mean_mask_layer1.2.conv3.weight
0.650421142578125 *mean_mask_layer2.0.conv1.weight
0.7626546025276184 *mean_mask_layer2.0.conv2.weight
0.728912353515625 *mean_mask_layer2.0.conv3.weight
0.7761993408203125 *mean_mask_layer2.0.downsample.0.weight
0.859375 *mean_mask_layer2.0.downsample.1.weight
0.768798828125 *mean_mask_layer2.1.conv1.weight
0.8055012822151184 *mean_mask_layer2.1.conv2.weight
0.728729248046875 *mean_mask_layer2.1.conv3.weight
0.715118408203125 *mean_mask_layer2.2.conv1.weight
0.7310926914215088 *mean_mask_layer2.2.conv2.weight
0.704559326171875 *mean_mask_layer2.2.conv3.weight
0.7103424072265625 *mean_mask_layer2.3.conv1.weight
0.7080620527267456 *mean_mask_layer2.3.conv2.weight
0.7228546142578125 *mean_mask_layer2.3.conv3.weight
0.6900100708007812 *mean_mask_layer3.0.conv1.weight
0.7643246054649353 *mean_mask_layer3.0.conv2.weight
0.6846275329589844 *mean_mask_layer3.0.conv3.weight
0.8053016662597656 *mean_mask_layer3.0.downsample.0.weight
0.93359375 *mean_mask_layer3.0.downsample.1.weight
0.7441024780273438 *mean_mask_layer3.1.conv1.weight
0.7529093623161316 *mean_mask_layer3.1.conv2.weight
0.6744461059570312 *mean_mask_layer3.1.conv3.weight
0.7099723815917969 *mean_mask_layer3.2.conv1.weight
0.7630751132965088 *mean_mask_layer3.2.conv2.weight
0.671966552734375 *mean_mask_layer3.2.conv3.weight
0.6905403137207031 *mean_mask_layer3.3.conv1.weight
0.7036522626876831 *mean_mask_layer3.3.conv2.weight
0.6797409057617188 *mean_mask_layer3.3.conv3.weight
0.6738319396972656 *mean_mask_layer3.4.conv1.weight
0.7196553349494934 *mean_mask_layer3.4.conv2.weight
0.6631317138671875 *mean_mask_layer3.4.conv3.weight
0.6694526672363281 *mean_mask_layer3.5.conv1.weight
0.6912316083908081 *mean_mask_layer3.5.conv2.weight
0.6739311218261719 *mean_mask_layer3.5.conv3.weight
0.629638671875 *mean_mask_layer4.0.conv1.weight
0.8021982312202454 *mean_mask_layer4.0.conv2.weight
0.6467752456665039 *mean_mask_layer4.0.conv3.weight
0.9200425148010254 *mean_mask_layer4.0.downsample.0.weight
0.2724609375 *mean_mask_layer4.0.downsample.1.weight
0.7874202728271484 *mean_mask_layer4.1.conv1.weight
0.8561282753944397 *mean_mask_layer4.1.conv2.weight
0.6459903717041016 *mean_mask_layer4.1.conv3.weight
0.8060941696166992 *mean_mask_layer4.2.conv1.weight
0.8825238347053528 *mean_mask_layer4.2.conv2.weight
0.6649160385131836 *mean_mask_layer4.2.conv3.weight

0.328125 *mean_mask_layer1.0.downsample.1.bias
0.677734375 *mean_mask_layer2.0.downsample.1.bias
0.6630859375 *mean_mask_layer3.0.downsample.1.bias
0.0341796875 *mean_mask_layer4.0.downsample.1.bias

#SUN397
0.780293345451355 *mean_mask_conv1.weight
0.68701171875 *mean_mask_layer1.0.conv1.weight
0.7531195878982544 *mean_mask_layer1.0.conv2.weight
0.70745849609375 *mean_mask_layer1.0.conv3.weight
0.730224609375 *mean_mask_layer1.0.downsample.0.weight
0.8984375 *mean_mask_layer1.0.downsample.1.weight
0.679443359375 *mean_mask_layer1.1.conv1.weight
0.7291395664215088 *mean_mask_layer1.1.conv2.weight
0.741943359375 *mean_mask_layer1.1.conv3.weight
0.70635986328125 *mean_mask_layer1.2.conv1.weight
0.7470703125 *mean_mask_layer1.2.conv2.weight
0.76446533203125 *mean_mask_layer1.2.conv3.weight
0.71575927734375 *mean_mask_layer2.0.conv1.weight
0.77081298828125 *mean_mask_layer2.0.conv2.weight
0.768646240234375 *mean_mask_layer2.0.conv3.weight
0.795135498046875 *mean_mask_layer2.0.downsample.0.weight
0.896484375 *mean_mask_layer2.0.downsample.1.weight
0.8131256103515625 *mean_mask_layer2.1.conv1.weight
0.8673638105392456 *mean_mask_layer2.1.conv2.weight
0.7687225341796875 *mean_mask_layer2.1.conv3.weight
0.7705230712890625 *mean_mask_layer2.2.conv1.weight
0.7909003496170044 *mean_mask_layer2.2.conv2.weight
0.7476959228515625 *mean_mask_layer2.2.conv3.weight
0.7507476806640625 *mean_mask_layer2.3.conv1.weight
0.7449883222579956 *mean_mask_layer2.3.conv2.weight
0.7540130615234375 *mean_mask_layer2.3.conv3.weight
0.711944580078125 *mean_mask_layer3.0.conv1.weight
0.7784627079963684 *mean_mask_layer3.0.conv2.weight
0.6979179382324219 *mean_mask_layer3.0.conv3.weight
0.8216094970703125 *mean_mask_layer3.0.downsample.0.weight
0.90234375 *mean_mask_layer3.0.downsample.1.weight
0.7574501037597656 *mean_mask_layer3.1.conv1.weight
0.7861226201057434 *mean_mask_layer3.1.conv2.weight
0.6972999572753906 *mean_mask_layer3.1.conv3.weight
0.7176094055175781 *mean_mask_layer3.2.conv1.weight
0.7880706787109375 *mean_mask_layer3.2.conv2.weight
0.6997261047363281 *mean_mask_layer3.2.conv3.weight
0.7088775634765625 *mean_mask_layer3.3.conv1.weight
0.7571818232536316 *mean_mask_layer3.3.conv2.weight
0.7287635803222656 *mean_mask_layer3.3.conv3.weight
0.689239501953125 *mean_mask_layer3.4.conv1.weight
0.7806447148323059 *mean_mask_layer3.4.conv2.weight
0.7152290344238281 *mean_mask_layer3.4.conv3.weight
0.7002754211425781 *mean_mask_layer3.5.conv1.weight
0.7783491611480713 *mean_mask_layer3.5.conv2.weight
0.7311058044433594 *mean_mask_layer3.5.conv3.weight
0.7125988006591797 *mean_mask_layer4.0.conv1.weight
0.9069430232048035 *mean_mask_layer4.0.conv2.weight
0.65032958984375 *mean_mask_layer4.0.conv3.weight
0.9364771842956543 *mean_mask_layer4.0.downsample.0.weight
0.21435546875 *mean_mask_layer4.0.downsample.1.weight
0.8636350631713867 *mean_mask_layer4.1.conv1.weight
0.9101261496543884 *mean_mask_layer4.1.conv2.weight
0.641754150390625 *mean_mask_layer4.1.conv3.weight
0.8549041748046875 *mean_mask_layer4.2.conv1.weight
0.9086897373199463 *mean_mask_layer4.2.conv2.weight
0.6162319183349609 *mean_mask_layer4.2.conv3.weight

0.4765625 *mean_mask_layer1.0.downsample.1.bias
0.7109375 *mean_mask_layer2.0.downsample.1.bias
0.4912109375 *mean_mask_layer3.0.downsample.1.bias
0.03955078125 *mean_mask_layer4.0.downsample.1.bias

#DTD
0.8212159872055054 *mean_mask_conv1.weight
0.7587890625 *mean_mask_layer1.0.conv1.weight
0.8563368320465088 *mean_mask_layer1.0.conv2.weight
0.7921142578125 *mean_mask_layer1.0.conv3.weight
0.7991943359375 *mean_mask_layer1.0.downsample.0.weight
0.890625 *mean_mask_layer1.0.downsample.1.weight
0.763427734375 *mean_mask_layer1.1.conv1.weight
0.8319498896598816 *mean_mask_layer1.1.conv2.weight
0.7999267578125 *mean_mask_layer1.1.conv3.weight
0.77899169921875 *mean_mask_layer1.2.conv1.weight
0.8460286259651184 *mean_mask_layer1.2.conv2.weight
0.8304443359375 *mean_mask_layer1.2.conv3.weight
0.796600341796875 *mean_mask_layer2.0.conv1.weight
0.9068671464920044 *mean_mask_layer2.0.conv2.weight
0.8622894287109375 *mean_mask_layer2.0.conv3.weight
0.92205810546875 *mean_mask_layer2.0.downsample.0.weight
0.845703125 *mean_mask_layer2.0.downsample.1.weight
0.915435791015625 *mean_mask_layer2.1.conv1.weight
0.9503105878829956 *mean_mask_layer2.1.conv2.weight
0.8827972412109375 *mean_mask_layer2.1.conv3.weight
0.8839569091796875 *mean_mask_layer2.2.conv1.weight
0.9139065146446228 *mean_mask_layer2.2.conv2.weight
0.879608154296875 *mean_mask_layer2.2.conv3.weight
0.8690643310546875 *mean_mask_layer2.3.conv1.weight
0.8969184160232544 *mean_mask_layer2.3.conv2.weight
0.8799591064453125 *mean_mask_layer2.3.conv3.weight
0.84576416015625 *mean_mask_layer3.0.conv1.weight
0.9499308466911316 *mean_mask_layer3.0.conv2.weight
0.8629684448242188 *mean_mask_layer3.0.conv3.weight
0.9703521728515625 *mean_mask_layer3.0.downsample.0.weight
0.7724609375 *mean_mask_layer3.0.downsample.1.weight
0.9262428283691406 *mean_mask_layer3.1.conv1.weight
0.9615919589996338 *mean_mask_layer3.1.conv2.weight
0.8983840942382812 *mean_mask_layer3.1.conv3.weight
0.9069938659667969 *mean_mask_layer3.2.conv1.weight
0.9664137363433838 *mean_mask_layer3.2.conv2.weight
0.90533447265625 *mean_mask_layer3.2.conv3.weight
0.9176979064941406 *mean_mask_layer3.3.conv1.weight
0.9616902470588684 *mean_mask_layer3.3.conv2.weight
0.927490234375 *mean_mask_layer3.3.conv3.weight
0.9042472839355469 *mean_mask_layer3.4.conv1.weight
0.9725443720817566 *mean_mask_layer3.4.conv2.weight
0.9185409545898438 *mean_mask_layer3.4.conv3.weight
0.908050537109375 *mean_mask_layer3.5.conv1.weight
0.9704691767692566 *mean_mask_layer3.5.conv2.weight
0.9140815734863281 *mean_mask_layer3.5.conv3.weight
0.8949565887451172 *mean_mask_layer4.0.conv1.weight
0.991662323474884 *mean_mask_layer4.0.conv2.weight
0.8943004608154297 *mean_mask_layer4.0.conv3.weight
0.9781088829040527 *mean_mask_layer4.0.downsample.0.weight
0.35400390625 *mean_mask_layer4.0.downsample.1.weight
0.9638757705688477 *mean_mask_layer4.1.conv1.weight
0.9919081926345825 *mean_mask_layer4.1.conv2.weight
0.9147853851318359 *mean_mask_layer4.1.conv3.weight
0.9573707580566406 *mean_mask_layer4.2.conv1.weight
0.9888602495193481 *mean_mask_layer4.2.conv2.weight
0.8911724090576172 *mean_mask_layer4.2.conv3.weight

0.49609375 *mean_mask_layer1.0.downsample.1.bias
0.658203125 *mean_mask_layer2.0.downsample.1.bias
0.59765625 *mean_mask_layer3.0.downsample.1.bias
0.0537109375 *mean_mask_layer4.0.downsample.1.bias

# ALL

x=[0.7726402878761292,
0.67626953125,
0.7881401777267456,
0.70550537109375,
0.76220703125,
0.7890625,
0.6710205078125,
0.7547743320465088,
0.7318115234375,
0.6973876953125,
0.7616645097732544,
0.76446533203125,
0.7322998046875,
0.861558735370636,
0.799072265625,
0.86517333984375,
0.8125,
0.8611602783203125,
0.8972235918045044,
0.8190155029296875,
0.8082733154296875,
0.8256971836090088,
0.7902069091796875,
0.7902374267578125,
0.8033718466758728,
0.8065338134765625,
0.7809982299804688,
0.8751763105392456,
0.7819061279296875,
0.9099063873291016,
0.8642578125,
0.8544387817382812,
0.870225727558136,
0.7969322204589844,
0.8440818786621094,
0.895463764667511,
0.8183403015136719,
0.8060302734375,
0.8216281533241272,
0.8031463623046875,
0.8040580749511719,
0.8550007939338684,
0.7967529296875,
0.7821540832519531,
0.8143276572227478,
0.7908363342285156,
0.7745094299316406,
0.9405051469802856,
0.8482799530029297,
0.9659233093261719,
0.28466796875,
0.9096775054931641,
0.9584384560585022,
0.8811521530151367,
0.925776481628418,
0.9730280041694641,
0.9066438674926758,
0.40234375,
0.630859375,
0.6494140625,
0.16552734375,
0.70121169090271,
0.59716796875,
0.6806369423866272,
0.6412353515625,
0.67608642578125,
0.8359375,
0.6007080078125,
0.658935546875,
0.6663818359375,
0.62762451171875,
0.6735568642616272,
0.698974609375,
0.650421142578125,
0.7626546025276184,
0.728912353515625,
0.7761993408203125,
0.859375,
0.768798828125,
0.8055012822151184,
0.728729248046875,
0.715118408203125,
0.7310926914215088,
0.704559326171875,
0.7103424072265625,
0.7080620527267456,
0.7228546142578125,
0.6900100708007812,
0.7643246054649353,
0.6846275329589844,
0.8053016662597656,
0.93359375,
0.7441024780273438,
0.7529093623161316,
0.6744461059570312,
0.7099723815917969,
0.7630751132965088,
0.671966552734375,
0.6905403137207031,
0.7036522626876831,
0.6797409057617188,
0.6738319396972656,
0.7196553349494934,
0.6631317138671875,
0.6694526672363281,
0.6912316083908081,
0.6739311218261719,
0.629638671875,
0.8021982312202454,
0.6467752456665039,
0.9200425148010254,
0.2724609375,
0.7874202728271484,
0.8561282753944397,
0.6459903717041016,
0.8060941696166992,
0.8825238347053528,
0.6649160385131836,
0.328125,
0.677734375,
0.6630859375,
0.0341796875,
0.780293345451355,
0.68701171875,
0.7531195878982544,
0.70745849609375,
0.730224609375,
0.8984375,
0.679443359375,
0.7291395664215088,
0.741943359375,
0.70635986328125,
0.7470703125,
0.76446533203125,
0.71575927734375,
0.77081298828125,
0.768646240234375,
0.795135498046875,
0.896484375,
0.8131256103515625,
0.8673638105392456,
0.7687225341796875,
0.7705230712890625,
0.7909003496170044,
0.7476959228515625,
0.7507476806640625,
0.7449883222579956,
0.7540130615234375,
0.711944580078125,
0.7784627079963684,
0.6979179382324219,
0.8216094970703125,
0.90234375,
0.7574501037597656,
0.7861226201057434,
0.6972999572753906,
0.7176094055175781,
0.7880706787109375,
0.6997261047363281,
0.7088775634765625,
0.7571818232536316,
0.7287635803222656,
0.689239501953125,
0.7806447148323059,
0.7152290344238281,
0.7002754211425781,
0.7783491611480713,
0.7311058044433594,
0.7125988006591797,
0.9069430232048035,
0.65032958984375,
0.9364771842956543,
0.21435546875,
0.8636350631713867,
0.9101261496543884,
0.641754150390625,
0.8549041748046875,
0.9086897373199463,
0.6162319183349609,
0.4765625,
0.7109375,
0.4912109375,
0.03955078125,
0.8212159872055054,
0.7587890625,
0.8563368320465088,
0.7921142578125,
0.7991943359375,
0.890625,
0.763427734375,
0.8319498896598816,
0.7999267578125,
0.77899169921875,
0.8460286259651184,
0.8304443359375,
0.796600341796875,
0.9068671464920044,
0.8622894287109375,
0.92205810546875,
0.845703125,
0.915435791015625,
0.9503105878829956,
0.8827972412109375,
0.8839569091796875,
0.9139065146446228,
0.879608154296875,
0.8690643310546875,
0.8969184160232544,
0.8799591064453125,
0.84576416015625,
0.9499308466911316,
0.8629684448242188,
0.9703521728515625,
0.7724609375,
0.9262428283691406,
0.9615919589996338,
0.8983840942382812,
0.9069938659667969,
0.9664137363433838,
